gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,teamId,teamName,teamLink,season
82,43,31,8,94,57.3,2.902,2.768,1.0643,18.8,65.0,68.0,346.0,80.5,30.9512,27.5488,0.6980000000000001,0.333,0.724,0.9,0.519,0.56,4734.0,2422.0,2312.0,51.2,9.4,0.9,15,Washington Capitals,/api/v1/teams/15,20072008
82,40,34,8,88,53.7,2.854,2.817,1.0507,15.9,58.0,69.0,365.0,82.1,28.0244,28.6098,0.644,0.297,0.8,0.931,0.425,0.5,4459.0,2334.0,2125.0,52.3,10.2,0.902,16,Chicago Blackhawks,/api/v1/teams/16,20072008
82,54,21,7,115,70.1,3.073,2.183,1.4057,20.7,81.0,57.0,391.0,84.0,34.3902,23.5366,0.86,0.34400000000000003,0.897,0.9,0.714,0.25,4573.0,2436.0,2137.0,53.3,8.9,0.907,17,Detroit Red Wings,/api/v1/teams/17,20072008
82,41,32,9,91,55.5,2.768,2.732,1.0133,14.8,53.0,49.0,358.0,85.4,29.5732,29.7561,0.773,0.184,0.8,0.929,0.487,0.513,4764.0,2406.0,2358.0,50.5,9.4,0.908,18,Nashville Predators,/api/v1/teams/18,20072008
82,33,36,13,79,48.2,2.463,2.829,0.9448000000000001,14.1,47.0,56.0,334.0,84.4,26.1098,27.4268,0.5750000000000001,0.23800000000000002,0.762,0.8150000000000001,0.406,0.404,4610.0,2390.0,2220.0,51.8,9.4,0.897,19,St. Louis Blues,/api/v1/teams/19,20072008
82,42,30,10,94,57.3,2.7560000000000002,2.732,1.0741,16.8,59.0,72.0,352.0,81.5,28.2439,28.4756,0.659,0.342,0.773,0.8,0.486,0.525,4733.0,2344.0,2389.0,49.5,9.8,0.904,20,Calgary Flames,/api/v1/teams/20,20072008
82,44,31,7,95,57.9,2.732,2.634,1.1571,14.6,49.0,56.0,335.0,81.4,28.6463,27.2805,0.811,0.311,0.778,0.875,0.596,0.452,4495.0,2148.0,2347.0,47.8,9.5,0.903,21,Colorado Avalanche,/api/v1/teams/21,20072008
82,41,35,6,88,53.7,2.683,3.012,0.8639,16.6,57.0,56.0,344.0,84.7,26.2927,31.378,0.75,0.304,0.6960000000000001,0.8280000000000001,0.44,0.536,4601.0,2323.0,2278.0,50.5,10.2,0.904,22,Edmonton Oilers,/api/v1/teams/22,20072008
82,39,33,10,88,53.7,2.524,2.512,1.0,17.1,63.0,64.0,369.0,82.6,27.4634,28.8659,0.714,0.225,0.6920000000000001,0.931,0.529,0.419,4558.0,2219.0,2339.0,48.7,9.2,0.913,23,Vancouver Canucks,/api/v1/teams/23,20072008
82,47,27,8,102,62.2,2.402,2.2439999999999998,1.17,16.6,60.0,69.0,361.0,83.1,27.3293,28.0488,0.788,0.429,0.8210000000000001,0.909,0.6940000000000001,0.439,4625.0,2320.0,2305.0,50.2,8.8,0.92,24,Anaheim Ducks,/api/v1/teams/24,20072008
82,45,30,7,97,59.1,2.89,2.488,1.1136,18.1,64.0,51.0,354.0,85.6,26.6707,26.061,0.625,0.47600000000000003,0.704,0.775,0.636,0.47200000000000003,4321.0,2178.0,2143.0,50.4,10.8,0.905,25,Dallas Stars,/api/v1/teams/25,20072008
82,32,43,7,71,43.3,2.7560000000000002,3.207,0.8057000000000001,17.4,64.0,68.0,367.0,78.0,28.6463,32.0122,0.515,0.306,0.5650000000000001,0.917,0.375,0.40700000000000003,4594.0,2197.0,2397.0,47.8,9.6,0.9,26,Los Angeles Kings,/api/v1/teams/26,20072008
82,38,37,7,83,50.6,2.549,2.7439999999999998,0.8913000000000001,18.6,63.0,64.0,339.0,80.7,30.4878,30.7073,0.771,0.234,0.7000000000000001,0.8180000000000001,0.538,0.4,4732.0,2301.0,2431.0,48.6,8.4,0.911,27,Phoenix Coyotes,/api/v1/teams/27,20072008
82,49,23,10,108,65.9,2.634,2.2800000000000002,1.0738,18.7,70.0,44.0,374.0,85.8,29.6098,24.1585,0.679,0.423,0.667,0.921,0.649,0.47600000000000003,4256.0,2178.0,2078.0,51.2,8.9,0.906,28,San Jose Sharks,/api/v1/teams/28,20072008
82,34,36,12,80,48.8,2.317,2.561,0.8968,14.9,53.0,63.0,356.0,83.3,29.0366,27.4268,0.676,0.2,0.778,0.857,0.4,0.441,4630.0,2420.0,2210.0,52.3,8.0,0.907,29,Columbus Blue Jackets,/api/v1/teams/29,20072008
82,44,28,10,98,59.8,2.683,2.561,0.9722000000000001,18.9,64.0,49.0,338.0,85.2,27.0488,30.1098,0.8,0.216,0.767,0.889,0.5,0.6000000000000001,4609.0,2180.0,2429.0,47.3,9.9,0.915,30,Minnesota Wild,/api/v1/teams/30,20072008
82,51,27,4,106,64.6,2.902,2.524,1.252,18.9,58.0,65.0,307.0,79.9,32.9024,29.4512,0.841,0.368,0.794,0.9510000000000001,0.6940000000000001,0.533,4602.0,2359.0,2243.0,51.3,8.8,0.914,1,New Jersey Devils,/api/v1/teams/1,20082009
82,26,47,9,61,37.2,2.415,3.341,0.6833,16.9,54.0,73.0,320.0,79.8,28.9268,33.5488,0.541,0.133,0.429,0.7000000000000001,0.375,0.296,4774.0,2180.0,2594.0,45.7,8.3,0.9,2,New York Islanders,/api/v1/teams/2,20082009
82,43,30,9,95,57.9,2.439,2.585,0.8966000000000001,13.9,48.0,40.0,346.0,87.8,32.4146,29.6707,0.667,0.375,0.609,0.844,0.468,0.594,4547.0,2312.0,2235.0,50.9,7.5,0.913,3,New York Rangers,/api/v1/teams/3,20082009
82,44,27,11,99,60.4,3.171,2.829,1.0066,22.5,71.0,67.0,316.0,83.0,29.7683,32.5366,0.674,0.385,0.8210000000000001,0.844,0.46900000000000003,0.619,4922.0,2379.0,2543.0,48.3,10.7,0.913,4,Philadelphia Flyers,/api/v1/teams/4,20082009
82,45,28,9,99,60.4,3.146,2.841,1.1761,17.2,62.0,60.0,360.0,82.7,29.0366,30.2927,0.652,0.417,0.655,0.758,0.657,0.463,4705.0,2310.0,2395.0,49.1,10.8,0.906,5,Pittsburgh Penguins,/api/v1/teams/5,20082009
82,53,19,10,116,70.7,3.293,2.317,1.425,23.6,74.0,54.0,313.0,82.3,30.2683,30.7927,0.723,0.543,0.794,0.884,0.538,0.744,4680.0,2386.0,2294.0,51.0,10.9,0.925,6,Boston Bruins,/api/v1/teams/6,20082009
82,41,32,9,91,55.5,2.951,2.793,1.0476,20.9,75.0,61.0,358.0,81.8,30.5488,31.4024,0.659,0.316,0.722,0.794,0.417,0.545,4723.0,2239.0,2484.0,47.4,9.7,0.911,7,Buffalo Sabres,/api/v1/teams/7,20082009
82,41,30,11,93,56.7,2.951,2.927,0.9603,19.2,72.0,65.0,374.0,82.4,30.0122,31.7073,0.711,0.318,0.857,0.853,0.5,0.47800000000000004,4849.0,2467.0,2382.0,50.9,9.8,0.908,8,Montréal Canadiens,/api/v1/teams/8,20082009
82,36,35,11,83,50.6,2.598,2.817,0.8828,19.5,66.0,64.0,339.0,81.5,29.3293,28.5,0.587,0.25,0.8,0.8150000000000001,0.581,0.25,4548.0,2357.0,2191.0,51.8,8.9,0.901,9,Ottawa Senators,/api/v1/teams/9,20082009
82,34,35,13,81,49.4,2.976,3.488,0.8871,18.8,62.0,78.0,330.0,74.7,31.7439,30.2561,0.55,0.28600000000000003,0.522,0.6920000000000001,0.391,0.438,4759.0,2386.0,2373.0,50.1,9.4,0.885,10,Toronto Maple Leafs,/api/v1/teams/10,20082009
82,35,41,6,76,46.3,3.049,3.402,0.9506,19.3,69.0,88.0,357.0,76.0,28.122,32.7195,0.667,0.209,0.769,0.917,0.5,0.404,4862.0,2487.0,2375.0,51.1,10.8,0.896,11,Atlanta Thrashers,/api/v1/teams/11,20082009
82,45,30,7,97,59.1,2.878,2.6950000000000003,1.0,18.7,70.0,59.0,374.0,80.4,32.622,29.5,0.641,0.465,0.655,0.861,0.519,0.607,4742.0,2433.0,2309.0,51.3,8.8,0.909,12,Carolina Hurricanes,/api/v1/teams/12,20082009
82,41,30,11,93,56.7,2.817,2.7199999999999998,1.0685,16.6,51.0,54.0,308.0,82.6,29.4146,34.6707,0.615,0.395,0.654,0.8290000000000001,0.538,0.481,4783.0,2291.0,2492.0,47.9,9.6,0.922,13,Florida Panthers,/api/v1/teams/13,20082009
82,24,40,18,66,40.2,2.524,3.2800000000000002,0.8919,17.8,61.0,89.0,343.0,78.0,28.5122,32.939,0.441,0.188,0.44,0.68,0.357,0.26,4652.0,2333.0,2319.0,50.1,8.9,0.9,14,Tampa Bay Lightning,/api/v1/teams/14,20082009
82,50,24,8,108,65.9,3.268,2.927,1.0993,25.2,85.0,75.0,337.0,80.6,33.5122,29.4878,0.756,0.432,0.833,0.868,0.627,0.5710000000000001,4775.0,2467.0,2308.0,51.7,9.8,0.901,15,Washington Capitals,/api/v1/teams/15,20082009
82,46,24,12,104,63.4,3.171,2.549,1.1769,19.3,70.0,64.0,363.0,80.6,32.7195,28.5854,0.767,0.333,0.781,0.854,0.623,0.40700000000000003,4564.0,2195.0,2369.0,48.1,9.7,0.911,16,Chicago Blackhawks,/api/v1/teams/16,20082009
82,51,21,10,112,68.3,3.524,2.927,1.1973,25.5,90.0,71.0,353.0,78.3,36.1585,27.7317,0.804,0.389,0.788,0.81,0.643,0.6000000000000001,4785.0,2635.0,2150.0,55.1,9.7,0.894,17,Detroit Red Wings,/api/v1/teams/17,20082009
82,40,34,8,88,53.7,2.524,2.7800000000000002,0.9437000000000001,15.7,50.0,59.0,318.0,82.5,28.9634,29.4024,0.707,0.268,0.789,0.917,0.641,0.378,4896.0,2556.0,2340.0,52.2,8.7,0.905,18,Nashville Predators,/api/v1/teams/18,20082009
82,41,31,10,92,56.1,2.768,2.768,0.9366000000000001,20.5,72.0,58.0,351.0,83.8,27.6951,28.5488,0.686,0.362,0.654,0.848,0.579,0.41000000000000003,4669.0,2291.0,2378.0,49.1,10.0,0.903,19,St. Louis Blues,/api/v1/teams/19,20082009
82,46,30,6,98,59.8,3.061,3.0,1.0438,17.0,61.0,58.0,358.0,83.4,32.231700000000004,29.7683,0.7030000000000001,0.444,0.739,0.875,0.6000000000000001,0.452,4787.0,2454.0,2333.0,51.3,9.5,0.899,20,Calgary Flames,/api/v1/teams/20,20082009
82,32,45,5,69,42.1,2.317,3.085,0.7515000000000001,15.7,50.0,64.0,318.0,79.9,28.7683,28.9756,0.581,0.275,0.652,0.909,0.394,0.404,4600.0,2199.0,2401.0,47.8,8.1,0.894,21,Colorado Avalanche,/api/v1/teams/21,20082009
82,38,35,9,85,51.8,2.7800000000000002,2.976,1.0133,16.9,60.0,76.0,354.0,77.5,28.0854,32.5366,0.718,0.233,0.808,0.893,0.4,0.482,4764.0,2281.0,2483.0,47.9,9.9,0.909,22,Edmonton Oilers,/api/v1/teams/22,20082009
82,45,27,10,100,61.0,2.963,2.598,1.2143,18.8,67.0,69.0,357.0,81.4,28.4756,29.1707,0.7020000000000001,0.343,0.735,0.909,0.5680000000000001,0.513,4726.0,2451.0,2275.0,51.9,10.4,0.911,23,Vancouver Canucks,/api/v1/teams/23,20082009
82,42,33,7,91,55.5,2.902,2.866,1.0949,23.6,73.0,78.0,309.0,79.7,30.2561,30.4756,0.791,0.20500000000000002,0.76,0.963,0.425,0.625,4616.0,2299.0,2317.0,49.8,9.6,0.906,24,Anaheim Ducks,/api/v1/teams/24,20082009
82,36,35,11,83,50.6,2.732,3.061,0.9448000000000001,15.4,54.0,70.0,351.0,78.6,28.9024,28.0976,0.605,0.295,0.8260000000000001,0.867,0.439,0.436,4433.0,2120.0,2313.0,47.8,9.5,0.891,25,Dallas Stars,/api/v1/teams/25,20082009
82,34,37,11,79,48.2,2.463,2.7560000000000002,0.8201,19.2,69.0,62.0,360.0,82.9,29.061,28.061,0.667,0.186,0.8180000000000001,0.8,0.455,0.333,4559.0,2370.0,2189.0,52.0,8.5,0.902,26,Los Angeles Kings,/api/v1/teams/26,20082009
82,36,39,7,79,48.2,2.5,3.037,0.8405,14.5,50.0,68.0,344.0,76.8,28.0732,31.5976,0.583,0.326,0.762,0.931,0.591,0.37,4658.0,2088.0,2570.0,44.8,8.9,0.904,27,Phoenix Coyotes,/api/v1/teams/27,20082009
82,53,18,11,117,71.3,3.061,2.427,1.088,24.2,87.0,51.0,360.0,83.3,33.1707,27.1707,0.783,0.47200000000000003,0.8280000000000001,0.868,0.642,0.72,4596.0,2472.0,2124.0,53.8,9.2,0.911,28,San Jose Sharks,/api/v1/teams/28,20082009
82,41,31,10,92,56.1,2.683,2.7199999999999998,1.1567,12.7,41.0,62.0,322.0,82.1,28.9024,27.8171,0.683,0.317,0.714,0.875,0.442,0.5680000000000001,4681.0,2397.0,2284.0,51.2,9.3,0.902,29,Columbus Blue Jackets,/api/v1/teams/29,20082009
82,40,33,9,89,54.3,2.61,2.402,0.9058,20.1,66.0,36.0,328.0,87.6,27.5244,30.7073,0.6920000000000001,0.302,0.778,0.933,0.5760000000000001,0.40900000000000003,4583.0,2223.0,2360.0,48.5,9.5,0.922,30,Minnesota Wild,/api/v1/teams/30,20082009
82,48,27,7,103,62.8,2.634,2.268,1.0896,18.7,51.0,41.0,273.0,82.8,29.9878,26.9878,0.733,0.405,0.8130000000000001,0.9430000000000001,0.542,0.7000000000000001,4244.0,2098.0,2146.0,49.4,8.8,0.916,1,New Jersey Devils,/api/v1/teams/1,20092010
82,34,37,11,79,48.2,2.61,3.146,0.8333,16.0,49.0,71.0,306.0,76.3,30.4024,31.939,0.641,0.209,0.6000000000000001,0.794,0.405,0.462,4687.0,2261.0,2426.0,48.2,8.6,0.901,2,New York Islanders,/api/v1/teams/2,20092010
82,38,33,11,87,53.0,2.6710000000000003,2.61,1.0643,18.3,55.0,50.0,301.0,84.3,29.5732,29.878,0.618,0.354,0.6920000000000001,0.842,0.447,0.463,4545.0,2235.0,2310.0,49.2,9.0,0.913,3,New York Rangers,/api/v1/teams/3,20092010
82,41,35,6,88,53.7,2.829,2.707,0.9724,21.4,68.0,57.0,317.0,83.0,31.5732,28.6098,0.673,0.242,0.786,0.882,0.449,0.556,4823.0,2415.0,2408.0,50.1,9.0,0.905,4,Philadelphia Flyers,/api/v1/teams/4,20092010
82,47,28,7,101,61.6,3.037,2.866,1.0745,17.2,56.0,52.0,326.0,84.1,32.7805,28.6585,0.683,0.463,0.769,0.848,0.5710000000000001,0.517,4754.0,2342.0,2412.0,49.3,9.3,0.9,5,Pittsburgh Penguins,/api/v1/teams/5,20092010
82,39,30,13,91,55.5,2.39,2.329,0.9510000000000001,16.6,44.0,37.0,265.0,86.4,31.6951,29.8171,0.7000000000000001,0.262,0.731,0.786,0.532,0.34500000000000003,4640.0,2441.0,2199.0,52.6,7.5,0.922,6,Boston Bruins,/api/v1/teams/6,20092010
82,45,27,10,100,61.0,2.817,2.451,1.0966,17.6,55.0,38.0,313.0,86.6,31.561,31.378,0.756,0.341,0.778,1.0,0.457,0.643,4665.0,2269.0,2396.0,48.6,8.9,0.922,7,Buffalo Sabres,/api/v1/teams/7,20092010
82,39,33,10,88,53.7,2.561,2.659,0.9041,21.8,57.0,53.0,261.0,83.0,28.6098,32.122,0.718,0.256,0.633,0.839,0.457,0.452,4597.0,2285.0,2312.0,49.7,9.0,0.917,8,Montréal Canadiens,/api/v1/teams/8,20092010
82,44,32,6,94,57.3,2.683,2.841,0.8772000000000001,16.9,49.0,50.0,290.0,84.3,29.7073,28.5366,0.756,0.317,0.84,0.966,0.5650000000000001,0.548,4648.0,2293.0,2355.0,49.3,9.0,0.9,9,Ottawa Senators,/api/v1/teams/9,20092010
82,30,38,14,74,45.1,2.561,3.207,0.9448000000000001,14.0,44.0,73.0,315.0,74.7,32.5732,29.7561,0.6000000000000001,0.231,0.632,0.8180000000000001,0.383,0.357,4684.0,2381.0,2303.0,50.8,7.9,0.892,10,Toronto Maple Leafs,/api/v1/teams/10,20092010
82,35,34,13,83,50.6,2.805,3.049,0.9704,16.1,51.0,57.0,316.0,82.2,29.378,33.122,0.641,0.233,0.75,0.8260000000000001,0.37,0.47200000000000003,4816.0,2449.0,2367.0,50.9,9.5,0.908,11,Atlanta Thrashers,/api/v1/teams/11,20092010
82,35,37,10,80,48.8,2.7560000000000002,3.061,0.882,16.9,56.0,62.0,332.0,80.6,29.2927,31.3902,0.61,0.244,0.778,0.8180000000000001,0.389,0.47700000000000004,4815.0,2318.0,2497.0,48.1,9.4,0.902,12,Carolina Hurricanes,/api/v1/teams/12,20092010
82,32,37,13,77,47.0,2.463,2.854,0.9026000000000001,14.2,44.0,59.0,309.0,79.4,28.4268,34.1463,0.462,0.326,0.6000000000000001,0.7000000000000001,0.444,0.393,4658.0,2323.0,2335.0,49.9,8.7,0.916,13,Florida Panthers,/api/v1/teams/13,20092010
82,34,36,12,80,48.8,2.598,3.085,0.8333,19.3,63.0,67.0,326.0,80.1,28.8659,31.4024,0.611,0.261,0.667,0.8280000000000001,0.357,0.44,4738.0,2442.0,2296.0,51.5,9.0,0.902,14,Tampa Bay Lightning,/api/v1/teams/14,20092010
82,54,15,13,121,73.8,3.817,2.768,1.5662,25.2,79.0,67.0,313.0,78.8,32.8415,30.9146,0.731,0.533,0.718,0.889,0.674,0.649,4927.0,2538.0,2389.0,51.5,11.6,0.91,15,Washington Capitals,/api/v1/teams/15,20092010
82,52,22,8,112,68.3,3.195,2.476,1.2013,17.7,52.0,39.0,294.0,85.3,34.122,25.0976,0.714,0.462,0.714,0.897,0.629,0.667,4466.0,2340.0,2126.0,52.4,9.4,0.901,16,Chicago Blackhawks,/api/v1/teams/16,20092010
82,44,24,14,102,62.2,2.7199999999999998,2.524,0.9276000000000001,19.2,59.0,43.0,307.0,83.9,33.378,29.4268,0.658,0.432,0.643,0.8240000000000001,0.549,0.519,4580.0,2340.0,2240.0,51.1,8.1,0.914,17,Detroit Red Wings,/api/v1/teams/17,20092010
82,47,29,6,100,61.0,2.646,2.6950000000000003,1.0486,16.4,47.0,59.0,286.0,77.1,30.5854,29.2195,0.8,0.404,0.9580000000000001,0.871,0.585,0.553,4688.0,2306.0,2382.0,49.2,8.7,0.908,18,Nashville Predators,/api/v1/teams/18,20092010
82,40,32,10,90,54.9,2.659,2.659,0.9865,16.9,52.0,45.0,307.0,86.8,29.8171,30.1585,0.521,0.441,0.625,0.758,0.47500000000000003,0.5,4816.0,2352.0,2464.0,48.8,8.9,0.912,19,St. Louis Blues,/api/v1/teams/19,20092010
82,40,32,10,90,54.9,2.451,2.476,0.9928,16.0,43.0,54.0,268.0,82.3,28.6585,28.9268,0.66,0.219,0.714,0.868,0.432,0.47400000000000003,4661.0,2237.0,2424.0,48.0,8.6,0.914,20,Calgary Flames,/api/v1/teams/20,20092010
82,43,30,9,95,57.9,2.89,2.7800000000000002,1.0822,18.1,56.0,60.0,310.0,80.2,27.8902,32.061,0.65,0.405,0.758,0.805,0.5,0.527,4535.0,2165.0,2370.0,47.7,10.4,0.913,21,Colorado Avalanche,/api/v1/teams/21,20092010
82,27,47,8,62,37.8,2.512,3.39,0.75,17.3,52.0,67.0,301.0,78.0,28.3049,33.122,0.588,0.146,0.778,0.81,0.28,0.34500000000000003,4677.0,2170.0,2507.0,46.4,8.9,0.898,22,Edmonton Oilers,/api/v1/teams/22,20092010
